@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

lymphography,1,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,134,14,10,4,0,71.428571,28.571429,0,0.416667,0.123455,0.292524,47.512843,83.295097,14.999586,9.758281,5.241305,1.071399,0.69702,0.374379,7.921685,0.565835,52.81269,?,0,0,0,1,14,?,0,?,?,?,?,?,?,0.714286,0.297619,0.702381,0.285714,0.714286,0.714286,0.714286,0.416667,0.875,0.895939,0.708333,0.714286,0.013,0.002,0.015625,0,15.625,0,68495,28543,6823,100,35.714286,?,?
lymphography,2,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,14,1,0,93.333333,6.666667,0,0.864865,0.057416,0.176407,21.890487,49.702473,16.325336,5.02454,11.300797,1.088356,0.334969,0.753386,13.125224,0.875015,80.397877,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.872872,0.982143,0.984259,0.932127,0.933333,0.014,0.001,0.015625,0,15.625,0,69850,28362,7004,100,36.666667,?,?
lymphography,2,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,15,0,0,100,0,0,1,0.052595,0.102964,20.354466,29.527155,15.917931,2.558458,13.359473,1.061195,0.170564,0.890632,13.359473,0.890632,83.927197,?,0,0,0,1,15,?,0,?,?,?,?,?,?,1,0,1,0,1,1,1,1,1,1,1,1,0.012,0.002,0,0,0,0,68749,28362,7004,100,36.666667,?,?
lymphography,2,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,14,1,0,93.333333,6.666667,0,0.880952,0.099025,0.197076,36.241393,52.997407,19.950725,5.766698,14.184027,1.330048,0.384447,0.945602,14.564925,0.970995,73.004492,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.933333,0.044444,0.955556,0.066667,0.942857,0.933333,0.933675,0.882482,0.983069,0.983069,0.952137,0.933333,0.012,0.001,0,0,0,0,69260,28362,7004,100,41.666667,?,?
lymphography,2,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,12,3,0,80,20,0,0.659091,0.107545,0.248611,39.359649,66.856064,19.950725,7.695357,12.255367,1.330048,0.513024,0.817024,13.507766,0.900518,67.705639,?,0,0.066667,1,0.933333,14,?,0,0,?,?,?,?,?,0.8,0.120635,0.879365,0.2,0.857143,0.8,0.826667,0.679365,0.956614,0.958069,0.877778,0.8,0.015,0.001,0.015625,0,15.625,0,66913,28362,7004,100,40,?,?
lymphography,2,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,12,3,0,80,20,0,0.631148,0.082712,0.230346,30.271204,61.944253,19.950725,6.259372,13.691353,1.330048,0.417291,0.912757,14.899135,0.993276,74.67967,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.8,0.196825,0.803175,0.2,0.801481,0.8,0.796791,0.61766,0.966138,0.966032,0.850267,0.8,0.013,0.001,0.015625,0,15.625,0,69046,28362,7004,100,35,?,?
lymphography,2,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,14,1,0,93.333333,6.666667,0,0.877049,0.053972,0.156918,19.752818,42.198221,19.950725,3.539818,16.410906,1.330048,0.235988,1.09406,16.945562,1.129704,84.937073,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.932264,0.878608,1,1,0.950089,0.933333,0.011,0.002,0.015625,0,15.625,0,68844,28362,7004,100,35,?,?
lymphography,2,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,12,3,0,80,20,0,0.642857,0.140591,0.284591,51.362472,76.382881,20.950725,14.415017,6.535708,1.396715,0.961001,0.435714,12.695027,0.846335,60.59469,1,1,0,0,1,14,0,0,1,1,1,1,1,1,0.8,0.165079,0.834921,0.2,0.809524,0.8,0.801026,0.630516,0.82328,0.80285,0.85641,0.8,0.012,0.001,0.015625,0,15.625,0,68769,28362,7004,93.333333,41.666667,?,?
lymphography,2,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,10,5,0,66.666667,33.333333,0,0.385246,0.193479,0.374172,70.684334,100.426016,20.950725,20.377944,0.572781,1.396715,1.35853,0.038185,9.273327,0.618222,44.262558,1,1,0,0,1,14,0,0,1,1,1,1,1,1,0.666667,0.31746,0.68254,0.333333,0.662222,0.666667,0.661319,0.356711,0.706878,0.739406,0.750446,0.666667,0.012,0.002,0.015625,0,15.625,0,67467,28362,7004,86.666667,41.666667,?,?
lymphography,2,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,134,14,12,2,0,85.714286,14.285714,0,0.695652,0.091425,0.240638,35.18597,68.520716,14.999586,9.351737,5.647849,1.071399,0.667981,0.403418,10.019378,0.71567,66.797697,?,0,0,0,1,14,?,0,?,?,?,?,?,?,0.857143,0.190476,0.809524,0.142857,0.885714,0.857143,0.850794,0.730297,0.875,0.893169,0.844444,0.857143,0.011,0.001,0.015625,0,15.625,0,69701,28543,6823,92.857143,39.285714,?,?
