@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

nursery,1,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1197,99,0,92.361111,7.638889,0,0.88693,0.070747,0.163068,25.903409,44.12004,2234.014981,444.686858,1789.328124,1.723777,0.343123,1.380654,1793.725706,1.384048,80.29157,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.923611,0.036026,0.963974,0.076389,?,0.923611,?,?,0.989228,0.973115,?,0.923611,0.43,0.05,0.4375,0.046875,437.5,46.875,56643,1180678,133510,99.92284,33.37963,?,?
nursery,2,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1207,89,0,93.132716,6.867284,0,0.898445,0.071783,0.164826,26.290373,44.610319,2230.399109,454.123903,1776.275207,1.720987,0.350404,1.370583,1782.824713,1.375636,79.932991,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.931327,0.032455,0.967545,0.068673,?,0.931327,?,?,0.987959,0.968771,?,0.931327,0.411,0.05,0.421875,0.046875,421.875,46.875,57429,1180678,133510,99.92284,33.287037,?,?
nursery,2,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1185,111,0,91.435185,8.564815,0,0.873244,0.072813,0.169801,26.667442,45.956782,2230.399109,466.196448,1764.202661,1.720987,0.359719,1.361267,1770.502322,1.366128,79.380516,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.914352,0.04055,0.95945,0.085648,?,0.914352,?,?,0.984999,0.966279,?,0.914352,0.421,0.05,0.421875,0.046875,421.875,46.875,56910,1180678,133510,99.92284,33.132716,?,?
nursery,2,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1178,118,0,90.895062,9.104938,0,0.865082,0.074693,0.17204,27.356793,46.564027,2223.34536,469.925913,1753.419447,1.715544,0.362597,1.352947,1758.672808,1.357001,79.100298,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.908951,0.043635,0.956365,0.091049,0.914325,0.908951,0.899091,0.865198,0.98527,0.967608,0.70485,0.908951,0.42,0.05,0.421875,0.046875,421.875,46.875,58170,1180678,133510,100,33.518519,?,?
nursery,2,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1180,116,0,91.049383,8.950617,0,0.867389,0.073598,0.168845,26.955725,45.699231,2223.34536,458.140237,1765.205123,1.715544,0.353503,1.362041,1770.752499,1.366321,79.64361,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.910494,0.042798,0.957202,0.089506,0.915069,0.910494,0.900558,0.867059,0.986512,0.968957,0.70601,0.910494,0.41,0.05,0.390625,0.046875,390.625,46.875,57458,1180678,133510,100,33.271605,?,?
nursery,2,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1187,109,0,91.589506,8.410494,0,0.875383,0.070928,0.165607,25.978108,44.82371,2223.268119,444.074734,1779.193385,1.715485,0.34265,1.372834,1784.578474,1.37699,80.268253,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915895,0.040288,0.959712,0.084105,0.920198,0.915895,0.905853,0.874873,0.987197,0.970243,0.710158,0.915895,0.42,0.05,0.421875,0.046875,421.875,46.875,58146,1180678,133510,100,33.37963,?,?
nursery,2,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1187,109,0,91.589506,8.410494,0,0.875348,0.072735,0.167869,26.639979,45.435999,2223.268119,451.86853,1771.399589,1.715485,0.348664,1.366821,1775.678335,1.370122,79.867935,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915895,0.040258,0.959742,0.084105,?,0.915895,?,?,0.986967,0.971191,?,0.915895,0.41,0.05,0.40625,0.046875,406.25,46.875,57022,1180678,133510,100,33.256173,?,?
nursery,2,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1194,102,0,92.12963,7.87037,0,0.883465,0.069669,0.163001,25.517168,44.118519,2223.268119,430.440953,1792.827166,1.715485,0.33213,1.383354,1795.439619,1.38537,80.756774,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.921296,0.037723,0.962277,0.078704,0.925211,0.921296,0.91305,0.88476,0.989183,0.977788,0.740579,0.921296,0.4,0.05,0.40625,0.046875,406.25,46.875,57844,1180678,133510,100,33.070988,?,?
nursery,2,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1186,110,0,91.512346,8.487654,0,0.874361,0.073457,0.168937,26.90458,45.725062,2223.268119,456.998533,1766.269586,1.715485,0.352622,1.362862,1770.661527,1.366251,79.642285,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915123,0.040667,0.959333,0.084877,0.919324,0.915123,0.907822,0.876417,0.98649,0.96942,0.747886,0.915123,0.412,0.05,0.421875,0.046875,421.875,46.875,57824,1180678,133510,100,33.271605,?,?
nursery,2,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1180,116,0,91.049383,8.950617,0,0.867372,0.072613,0.166402,26.595304,45.038994,2223.268119,448.594958,1774.673161,1.715485,0.346138,1.369347,1778.936074,1.372636,80.014464,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.910494,0.042883,0.957117,0.089506,0.915228,0.910494,0.900566,0.867116,0.987946,0.973039,0.706024,0.910494,0.427,0.05,0.40625,0.0625,406.25,62.5,57350,1180678,133510,100,33.564815,?,?
