@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

balance-scale,1,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,56,6,0,90.322581,9.677419,0,0.820982,0.202967,0.273054,53.368158,62.592404,82.079511,40.763434,41.316077,1.323863,0.657475,0.666388,41.330247,0.666617,50.353914,0.965517,28,0.060606,2,0.939394,31,0.034483,1,0.933333,0.965517,0.949153,0.903496,0.998955,0.998851,0.903226,0.081479,0.918521,0.096774,?,0.903226,?,?,0.986204,0.937552,?,0.903226,0.028,0.993,0.03125,0.234375,31.25,234.375,66445,40713,6144,100,86.021505,?,?
balance-scale,2,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.217585,0.282343,57.256834,64.778642,83.196146,44.561176,38.63497,1.320574,0.70732,0.613253,38.69885,0.614267,46.515196,0.965517,28,0.088235,3,0.911765,31,0.034483,1,0.903226,0.965517,0.933333,0.874625,0.993915,0.992968,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.973872,0.940913,?,0.888889,0.018,0.988,0.015625,0.28125,15.625,281.25,66541,40644,6213,100,91.534392,?,?
balance-scale,2,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,57,6,0,90.47619,9.52381,0,0.823529,0.212136,0.280312,55.822838,64.312632,83.196146,44.155304,39.040842,1.320574,0.700878,0.619696,39.207101,0.622335,47.126103,1,29,0.147059,5,0.852941,29,0,0,0.852941,1,0.920635,0.852941,1,1,0.904762,0.081232,0.918768,0.095238,?,0.904762,?,?,0.978734,0.939447,?,0.904762,0.013,0.987,0.015625,0.234375,15.625,234.375,66781,40644,6213,100,89.94709,?,?
balance-scale,2,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,57,6,0,90.47619,9.52381,0,0.823529,0.202126,0.271476,53.188939,62.285451,83.196146,41.786652,41.409494,1.320574,0.66328,0.657294,41.698268,0.661877,50.120432,1,29,0.147059,5,0.852941,29,0,0,0.852941,1,0.920635,0.852941,0.991886,0.990262,0.904762,0.081232,0.918768,0.095238,?,0.904762,?,?,0.975708,0.94749,?,0.904762,0.019,0.973,0.03125,0.203125,31.25,203.125,66669,40644,6213,100,89.417989,?,?
balance-scale,2,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,55,8,0,87.301587,12.698413,0,0.764706,0.222077,0.288018,58.438972,66.080624,83.196146,45.04894,38.147206,1.320574,0.715063,0.605511,38.242717,0.607027,45.966933,1,29,0.205882,7,0.794118,27,0,0,0.805556,1,0.892308,0.799816,0.985801,0.985692,0.873016,0.10831,0.89169,0.126984,?,0.873016,?,?,0.973148,0.927155,?,0.873016,0.011,0.988,0.015625,0.28125,15.625,281.25,66445,40644,6213,100,91.005291,?,?
balance-scale,2,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,58,5,0,92.063492,7.936508,0,0.852941,0.206569,0.272579,54.357949,62.538436,83.196146,41.937729,41.258417,1.320574,0.665678,0.654896,41.258417,0.654896,49.59174,1,29,0.088235,3,0.911765,31,0,0,0.90625,1,0.95082,0.909003,0.997972,0.997775,0.920635,0.067694,0.932306,0.079365,?,0.920635,?,?,0.983741,0.949755,?,0.920635,0.018,1.04,0.015625,0.3125,15.625,312.5,66616,40644,6213,100,88.888889,?,?
balance-scale,2,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,55,7,0,88.709677,11.290323,0,0.790843,0.224571,0.29097,59.048711,66.699202,82.079511,44.411918,37.667593,1.323863,0.716321,0.607542,37.702449,0.608104,45.934056,0.928571,26,0.088235,3,0.911765,31,0.071429,2,0.896552,0.928571,0.912281,0.838138,0.994748,0.99426,0.887097,0.096544,0.903456,0.112903,?,0.887097,?,?,0.984483,0.955339,?,0.887097,0.012,1.069,0.015625,0.453125,15.625,453.125,66818,40713,6144,100,95.16129,?,?
balance-scale,2,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,56,6,0,90.322581,9.677419,0,0.821068,0.210673,0.285801,55.394389,65.514235,82.079511,44.067845,38.011666,1.323863,0.710772,0.613091,38.312636,0.617946,46.677466,1,28,0.147059,5,0.852941,29,0,0,0.848485,1,0.918033,0.85071,0.989496,0.9877,0.903226,0.080588,0.919412,0.096774,?,0.903226,?,?,0.970664,0.929433,?,0.903226,0.011,1.336,0.015625,0.640625,15.625,640.625,66573,40713,6144,100,87.096774,?,?
balance-scale,2,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,56,6,0,90.322581,9.677419,0,0.818182,0.232754,0.297788,61.79002,69.005028,79.57723,46.642907,32.934323,1.283504,0.752305,0.531199,33.098551,0.533848,41.592993,0.965517,28,0.090909,3,0.909091,30,0.034483,1,0.903226,0.965517,0.933333,0.872786,0.981191,0.979725,0.903226,0.085044,0.914956,0.096774,?,0.903226,?,?,0.960663,0.927658,?,0.903226,0.013,1.322,0.015625,0.53125,15.625,531.25,66642,40713,6144,100,92.473118,?,?
balance-scale,2,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,57,5,0,91.935484,8.064516,0,0.850602,0.220285,0.291236,57.921745,66.760054,82.079511,45.684053,36.395458,1.323863,0.73684,0.587024,36.970216,0.596294,45.041955,1,29,0.121212,4,0.878788,29,0,0,0.878788,1,0.935484,0.878788,0.985371,0.9835,0.919355,0.069979,0.930021,0.080645,?,0.919355,?,?,0.963912,0.924799,?,0.919355,0.014,1.52,0.015625,0.75,15.625,750,66461,40713,6144,100,87.634409,?,?
