@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

splice,8,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0347,2871,319,312,7,0,97.805643,2.194357,0,0.964323,0.034783,0.123314,8.476774,27.214771,472.728597,47.026579,425.702018,1.481908,0.147419,1.334489,440.481318,1.380819,93.178479,0.974026,75,0.008264,2,0.991736,240,0.025974,2,0.974026,0.974026,0.974026,0.965762,0.996297,0.985682,0.978056,0.014066,0.985934,0.021944,0.978031,0.978056,0.978029,0.96514,0.996641,0.992816,0.975413,0.978056,0.83,0.092,0.828125,0.09375,828.125,93.75,277427,1496886,177502,99.059561,39.498433,?
splice,8,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0347,2871,319,309,10,0,96.865204,3.134796,0,0.949176,0.041524,0.140127,10.119532,30.92542,472.728597,51.888567,420.840031,1.481908,0.16266,1.319248,433.524422,1.359011,91.706832,0.935065,72,0.012397,3,0.987603,239,0.064935,5,0.96,0.935065,0.947368,0.93105,0.995814,0.987643,0.968652,0.017058,0.982942,0.031348,0.968814,0.968652,0.968603,0.950523,0.995688,0.992646,0.964748,0.968652,0.765,0.106,0.765625,0.09375,765.625,93.75,277779,1496886,177502,99.68652,40.334378,?
splice,8,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,309,10,0,96.865204,3.134796,0,0.949105,0.03935,0.132469,9.589564,29.235145,472.728597,45.432274,427.296324,1.481908,0.142421,1.339487,435.581592,1.36546,92.142002,0.961039,74,0.008264,2,0.991736,240,0.038961,3,0.973684,0.961039,0.96732,0.957047,0.99737,0.993226,0.968652,0.019419,0.980581,0.031348,0.96873,0.968652,0.968672,0.949267,0.996177,0.994047,0.965972,0.968652,0.819,0.119,0.8125,0.125,812.5,125,277705,1496886,177502,99.373041,39.289446,?
splice,9,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,307,12,0,96.238245,3.761755,0,0.938663,0.042929,0.145982,10.475076,32.263052,471.623505,80.069509,391.553996,1.478444,0.251002,1.227442,431.425178,1.35243,91.476607,0.974026,75,0.012397,3,0.987603,239,0.025974,2,0.961538,0.974026,0.967742,0.957425,0.997961,0.993201,0.962382,0.026341,0.973659,0.037618,0.962361,0.962382,0.962318,0.937199,0.988967,0.979846,0.960459,0.962382,0.873,0.083,0.828125,0.078125,828.125,78.125,277368,1496886,177502,99.059561,40.229885,?
splice,9,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,299,20,0,93.730408,6.269592,0,0.897183,0.053815,0.17458,13.131331,38.583395,471.623505,74.717892,396.905613,1.478444,0.234225,1.244218,417.715139,1.309452,88.569618,0.896104,69,0.024793,6,0.975207,236,0.103896,8,0.92,0.896104,0.907895,0.879226,0.99238,0.975756,0.937304,0.043918,0.956082,0.062696,0.937204,0.937304,0.937017,0.899128,0.992519,0.985785,0.929853,0.937304,0.8,0.097,0.78125,0.09375,781.25,93.75,277291,1496886,177502,98.746082,40.752351,?
splice,9,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,307,12,0,96.238245,3.761755,0,0.938668,0.036731,0.139961,8.951312,30.888721,472.728597,50.566579,422.162018,1.481908,0.158516,1.323392,437.003409,1.369917,92.44277,0.935065,72,0.008264,2,0.991736,240,0.064935,5,0.972973,0.935065,0.953642,0.939594,0.998283,0.995022,0.962382,0.026137,0.973863,0.037618,0.962464,0.962382,0.962292,0.939737,0.995805,0.992861,0.958222,0.962382,0.765,0.101,0.734375,0.09375,734.375,93.75,272552,1496886,177502,99.059561,38.76698,?
splice,9,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,305,14,0,95.611285,4.388715,0,0.929046,0.048342,0.155358,11.78107,34.286636,472.728597,64.544393,408.184204,1.481908,0.202334,1.279574,427.881332,1.341321,90.513105,0.935065,72,0.024793,6,0.975207,236,0.064935,5,0.923077,0.935065,0.929032,0.906292,0.992541,0.980792,0.956113,0.023409,0.976591,0.043887,0.956439,0.956113,0.956186,0.92952,0.993828,0.989222,0.952311,0.956113,0.771,0.106,0.78125,0.078125,781.25,78.125,277739,1496886,177502,99.059561,40.647858,?
splice,9,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,306,13,0,95.924765,4.075235,0,0.934022,0.045292,0.14911,11.037763,32.90782,472.728597,55.643962,417.084636,1.481908,0.174432,1.307475,430.220306,1.348653,91.007887,0.922078,71,0.012397,3,0.987603,239,0.077922,6,0.959459,0.922078,0.940397,0.922239,0.996458,0.989277,0.959248,0.02005,0.97995,0.040752,0.960089,0.959248,0.959335,0.93731,0.995636,0.992461,0.953134,0.959248,0.849,0.106,0.828125,0.109375,828.125,109.375,277454,1496886,177502,99.373041,40.543365,?
splice,9,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,306,13,0,95.924765,4.075235,0,0.933743,0.040492,0.149358,9.867946,32.962517,472.728597,72.162729,400.565868,1.481908,0.226215,1.255692,433.405951,1.358639,91.681771,0.935065,72,0.016529,4,0.983471,238,0.064935,5,0.947368,0.935065,0.941176,0.922655,0.994741,0.978225,0.959248,0.024773,0.975227,0.040752,0.959177,0.959248,0.959198,0.935584,0.992459,0.985299,0.954013,0.959248,0.852,0.099,0.84375,0.09375,843.75,93.75,277499,1496886,177502,98.746082,38.662487,?
splice,9,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,302,17,0,94.670846,5.329154,0,0.913357,0.046839,0.154926,11.414631,34.191451,472.728597,54.421254,418.307343,1.481908,0.1706,1.311308,426.87584,1.338169,90.300406,0.883117,68,0.016529,4,0.983471,238,0.116883,9,0.944444,0.883117,0.912752,0.887056,0.996029,0.987297,0.946708,0.033485,0.966515,0.053292,0.946899,0.946708,0.946404,0.914416,0.995274,0.992583,0.940948,0.946708,0.842,0.112,0.828125,0.125,828.125,125,277584,1496886,177502,99.68652,39.498433,?
splice,9,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,304,15,0,95.297806,4.702194,0,0.923768,0.042509,0.146541,10.372474,32.386769,471.62119,52.358429,419.262761,1.478436,0.164133,1.314303,430.243323,1.348725,91.226461,0.960526,73,0.020576,5,0.979424,238,0.039474,3,0.935897,0.960526,0.948052,0.931663,0.997563,0.992341,0.952978,0.024491,0.975509,0.047022,0.95339,0.952978,0.953095,0.925266,0.996083,0.993268,0.947883,0.952978,0.798,0.107,0.796875,0.109375,796.875,109.375,277871,1496886,177502,99.373041,40.334378,?
splice,9,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,308,11,0,96.551724,3.448276,0,0.943697,0.040427,0.140291,9.864624,31.005295,471.62119,58.680967,412.940222,1.478436,0.183953,1.294483,433.404933,1.358636,91.896832,0.973684,74,0.016461,4,0.983539,239,0.026316,2,0.948718,0.973684,0.961039,0.948784,0.992798,0.987788,0.965517,0.025326,0.974674,0.034483,0.965891,0.965517,0.965482,0.942659,0.992901,0.989265,0.9637,0.965517,0.806,0.115,0.796875,0.125,796.875,125,277062,1496886,177502,99.373041,39.602926,?
splice,9,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,305,14,0,95.611285,4.388715,0,0.928849,0.04445,0.152128,10.84611,33.621417,471.62119,60.547308,411.073882,1.478436,0.189803,1.288633,428.910427,1.344547,90.943841,0.947368,72,0.020576,5,0.979424,238,0.052632,4,0.935065,0.947368,0.941176,0.922655,0.994152,0.984711,0.956113,0.023494,0.976506,0.043887,0.956482,0.956113,0.956209,0.929387,0.994384,0.990799,0.952153,0.956113,0.782,0.104,0.765625,0.109375,765.625,109.375,276896,1496886,177502,98.432602,39.498433,?
splice,10,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,311,8,0,97.492163,2.507837,0,0.959169,0.033509,0.115355,8.176498,25.494224,471.623505,32.307298,439.316207,1.478444,0.101277,1.377167,440.82566,1.381899,93.469824,0.948052,73,0.008264,2,0.991736,240,0.051948,4,0.973333,0.948052,0.960526,0.948325,0.999141,0.997333,0.974922,0.01514,0.98486,0.025078,0.974996,0.974922,0.974879,0.959796,0.999007,0.998148,0.97216,0.974922,0.802,0.085,0.796875,0.09375,796.875,93.75,277120,1496886,177502,100,38.975967,?
splice,10,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,296,23,0,92.789969,7.210031,0,0.882284,0.059817,0.188387,14.595794,41.634898,471.623505,99.38554,372.237965,1.478444,0.311553,1.16689,413.284564,1.295563,87.630188,0.857143,66,0.012397,3,0.987603,239,0.142857,11,0.956522,0.857143,0.90411,0.87798,0.993989,0.981955,0.9279,0.046808,0.953192,0.0721,0.929476,0.9279,0.9277,0.883952,0.984559,0.976217,0.920537,0.9279,0.76,0.086,0.765625,0.078125,765.625,78.125,276811,1496886,177502,97.178683,41.37931,?
splice,10,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,311,8,0,97.492163,2.507837,0,0.959573,0.031994,0.120796,7.806852,26.696837,471.62119,40.675267,430.945923,1.478436,0.127509,1.350928,443.63903,1.390718,94.066815,0.986842,75,0.016461,4,0.983539,239,0.013158,1,0.949367,0.986842,0.967742,0.957708,0.997942,0.99313,0.974922,0.007911,0.992089,0.025078,0.976017,0.974922,0.974996,0.95958,0.996745,0.994678,0.973629,0.974922,0.812,0.117,0.796875,0.125,796.875,125,277693,1496886,177502,99.68652,39.498433,?
splice,10,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,308,11,0,96.551724,3.448276,0,0.944095,0.037912,0.138157,9.250871,30.53388,471.62119,45.440103,426.181087,1.478436,0.142445,1.335991,435.470327,1.365111,92.334767,0.973684,74,0.00823,2,0.99177,241,0.026316,2,0.973684,0.973684,0.973684,0.965454,0.998592,0.996212,0.965517,0.018149,0.981851,0.034483,0.966049,0.965517,0.965658,0.944188,0.997218,0.995394,0.963001,0.965517,0.786,0.11,0.78125,0.109375,781.25,109.375,277711,1496886,177502,99.373041,38.975967,?
splice,10,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,308,11,0,96.551724,3.448276,0,0.943613,0.038585,0.132896,9.415196,29.370953,471.62119,43.77619,427.845,1.478436,0.137229,1.341207,434.47202,1.361981,92.123091,0.934211,71,0.012346,3,0.987654,240,0.065789,5,0.959459,0.934211,0.946667,0.930418,0.997618,0.992418,0.965517,0.025343,0.974657,0.034483,0.965514,0.965517,0.965425,0.943708,0.997811,0.995918,0.962374,0.965517,0.824,0.095,0.828125,0.09375,828.125,93.75,277637,1496886,177502,100,39.916405,?
splice,10,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,303,16,0,94.984326,5.015674,0,0.918453,0.049363,0.163502,12.029922,36.08409,472.728597,75.758703,396.969894,1.481908,0.237488,1.24442,424.615806,1.331084,89.822323,0.935065,72,0.012397,3,0.987603,239,0.064935,5,0.96,0.935065,0.947368,0.93105,0.991682,0.979951,0.949843,0.030127,0.969873,0.050157,0.949987,0.949843,0.949862,0.920911,0.992912,0.987301,0.943422,0.949843,0.775,0.111,0.78125,0.09375,781.25,93.75,277472,1496886,177502,98.432602,40.020899,?
splice,10,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,302,17,0,94.670846,5.329154,0,0.913962,0.04954,0.15707,12.072968,34.664623,472.728597,60.496732,412.231865,1.481908,0.189645,1.292263,426.10705,1.335759,90.137777,0.909091,70,0.020661,5,0.979339,237,0.090909,7,0.933333,0.909091,0.921053,0.896501,0.992916,0.973476,0.946708,0.026401,0.973599,0.053292,0.947792,0.946708,0.946818,0.916392,0.994249,0.988843,0.940581,0.946708,0.754,0.099,0.75,0.09375,750,93.75,273047,1496886,177502,99.373041,40.752351,?
splice,10,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,300,19,0,94.043887,5.956113,0,0.903027,0.051285,0.172077,12.498321,37.976489,472.728597,99.549125,373.179472,1.481908,0.312066,1.169842,420.370191,1.317775,88.924214,0.909091,70,0.033058,8,0.966942,234,0.090909,7,0.897436,0.909091,0.903226,0.872203,0.986476,0.97446,0.940439,0.037841,0.962159,0.059561,0.940679,0.940439,0.940442,0.904946,0.985235,0.973545,0.933818,0.940439,0.835,0.101,0.828125,0.109375,828.125,109.375,276712,1496886,177502,98.746082,40.125392,?
splice,10,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,303,16,0,94.984326,5.015674,0,0.918568,0.044706,0.159835,10.894987,35.274685,472.728597,64.066623,408.661974,1.481908,0.200836,1.281072,429.18895,1.34542,90.789716,0.948052,73,0.020661,5,0.979339,237,0.051948,4,0.935897,0.948052,0.941935,0.923336,0.996351,0.988076,0.949843,0.032488,0.967512,0.050157,0.949879,0.949843,0.949842,0.917371,0.993919,0.990194,0.946896,0.949843,0.807,0.115,0.796875,0.125,796.875,125,277485,1496886,177502,99.373041,39.393939,?
splice,10,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0348,2871,319,304,15,0,95.297806,4.702194,0,0.923226,0.046877,0.15683,11.424111,34.611523,472.728597,70.800762,401.927835,1.481908,0.221946,1.259962,426.636511,1.337419,90.249778,0.922078,71,0.020661,5,0.979339,237,0.077922,6,0.934211,0.922078,0.928105,0.905459,0.994526,0.983277,0.952978,0.03149,0.96851,0.047022,0.95291,0.952978,0.952773,0.926067,0.994269,0.989234,0.946187,0.952978,0.811,0.159,0.796875,0.140625,796.875,140.625,277681,1496886,177502,98.746082,40.020899,?
splice,1,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,299,20,0,93.730408,6.269592,0,0.896907,0.095627,0.1929,23.304487,42.572086,472.728597,96.118611,376.609986,1.481908,0.301312,1.180596,385.466041,1.208357,81.540665,0.87013,67,0.020661,5,0.979339,237,0.12987,10,0.930556,0.87013,0.899329,0.869532,0.988623,0.964557,0.937304,0.053007,0.946993,0.062696,0.938314,0.937304,0.937055,0.894949,0.988033,0.980613,0.934427,0.937304,0.782,0.096,0.765625,0.09375,765.625,93.75,2687045,1496886,177502,99.68652,52.037618,?
splice,1,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,305,14,0,95.611285,4.388715,0,0.928345,0.088671,0.170204,21.609344,37.563134,472.728597,78.80699,393.921607,1.481908,0.247044,1.234864,394.28443,1.236001,83.406088,0.922078,71,0.004132,1,0.995868,241,0.077922,6,0.986111,0.922078,0.95302,0.939627,0.99839,0.995104,0.956113,0.032854,0.967146,0.043887,0.95669,0.956113,0.956061,0.928078,0.996271,0.994162,0.953009,0.956113,0.813,0.11,0.796875,0.109375,796.875,109.375,2693069,1496886,177502,100,53.187043,?
splice,1,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,294,25,0,92.163009,7.836991,0,0.870766,0.104042,0.199059,25.3552,43.931301,472.728597,100.142199,372.586399,1.481908,0.313925,1.167982,377.480575,1.183325,79.851436,0.818182,63,0.020661,5,0.979339,237,0.181818,14,0.926471,0.818182,0.868966,0.833304,0.990931,0.970151,0.92163,0.065078,0.934922,0.07837,0.922636,0.92163,0.92078,0.86933,0.989754,0.98236,0.916295,0.92163,0.852,0.099,0.84375,0.109375,843.75,109.375,2690994,1496886,177502,100,56.530825,?
splice,1,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,299,20,0,93.730408,6.269592,0,0.896317,0.095325,0.188219,23.230774,41.539051,472.728597,92.931037,379.79756,1.481908,0.29132,1.190588,385.123412,1.207283,81.468186,0.87013,67,0.004132,1,0.995868,241,0.12987,10,0.985294,0.87013,0.924138,0.904854,0.993989,0.984991,0.937304,0.057729,0.942271,0.062696,0.940037,0.937304,0.936945,0.895804,0.990431,0.985203,0.934026,0.937304,0.832,0.089,0.828125,0.078125,828.125,78.125,2691992,1496886,177502,100,54.545455,?
splice,1,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,307,12,0,96.238245,3.761755,0,0.938494,0.086473,0.169747,21.07371,37.462265,472.728597,79.081852,393.646745,1.481908,0.247905,1.234002,397.71241,1.246747,84.131236,0.948052,73,0,0,1,242,0.051948,4,1,0.948052,0.973333,0.965731,0.999785,0.999321,0.962382,0.030859,0.969141,0.037618,0.962955,0.962382,0.96238,0.937544,0.995116,0.992577,0.960558,0.962382,0.828,0.114,0.796875,0.109375,796.875,109.375,2701559,1496886,177502,99.68652,52.560084,?
splice,1,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,302,17,0,94.670846,5.329154,0,0.91185,0.096246,0.18652,23.484755,41.222314,471.623505,92.553915,379.06959,1.478444,0.290138,1.188306,383.741775,1.202952,81.366126,0.857143,66,0.004132,1,0.995868,241,0.142857,11,0.985075,0.857143,0.916667,0.896128,0.992326,0.980475,0.946708,0.048154,0.951846,0.053292,0.948648,0.946708,0.946084,0.912444,0.993304,0.989179,0.942192,0.946708,0.765,0.108,0.765625,0.109375,765.625,109.375,2683566,1496886,177502,99.68652,54.545455,?
splice,1,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,293,26,0,91.84953,8.15047,0,0.866344,0.103808,0.201947,25.329915,44.631856,471.623505,103.916248,367.707257,1.478444,0.325756,1.152687,374.551888,1.174144,79.417562,0.831169,64,0.033058,8,0.966942,234,0.168831,13,0.888889,0.831169,0.85906,0.816962,0.98653,0.964874,0.918495,0.052255,0.947745,0.081505,0.917762,0.918495,0.917786,0.871615,0.989668,0.980813,0.905503,0.918495,0.793,0.098,0.765625,0.109375,765.625,109.375,2699570,1496886,177502,100,53.918495,?
splice,1,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,289,30,0,90.595611,9.404389,0,0.843269,0.110811,0.212991,27.038862,47.072588,471.62119,120.45041,351.170779,1.478436,0.377587,1.100849,366.946769,1.150303,77.805403,0.75,57,0.012346,3,0.987654,240,0.25,19,0.95,0.75,0.838235,0.80415,0.986246,0.966146,0.905956,0.077946,0.922054,0.094044,0.90896,0.905956,0.903629,0.847926,0.9847,0.976156,0.892787,0.905956,0.867,0.09,0.828125,0.078125,828.125,78.125,2683028,1496886,177502,99.373041,56.112853,?
splice,1,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,295,24,0,92.476489,7.523511,0,0.87535,0.096019,0.19944,23.429358,44.07775,471.62119,99.203831,372.417358,1.478436,0.310984,1.167453,379.592394,1.189945,80.486713,0.828947,63,0.004115,1,0.995885,242,0.171053,13,0.984375,0.828947,0.9,0.877436,0.989279,0.973171,0.924765,0.059977,0.940023,0.075235,0.927347,0.924765,0.923868,0.880061,0.988996,0.980451,0.914593,0.924765,0.837,0.104,0.8125,0.109375,812.5,109.375,2691144,1496886,177502,100,52.873563,?
splice,1,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,304,15,0,95.297806,4.702194,0,0.922437,0.094578,0.183832,23.077772,40.628375,471.62119,94.698779,376.92241,1.478436,0.296861,1.181575,387.225433,1.213873,82.105181,0.894737,68,0.004115,1,0.995885,242,0.105263,8,0.985507,0.894737,0.937931,0.921528,0.99713,0.99172,0.952978,0.043789,0.956211,0.047022,0.954427,0.952978,0.952794,0.920456,0.989528,0.98249,0.95149,0.952978,0.803,0.13,0.78125,0.109375,781.25,109.375,2685496,1496886,177502,99.68652,53.605016,?
splice,2,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,291,28,0,91.222571,8.777429,0,0.854573,0.104862,0.202339,25.587134,44.718418,471.62119,102.372993,369.248197,1.478436,0.320918,1.157518,373.10852,1.169619,79.111908,0.789474,60,0.012346,3,0.987654,240,0.210526,16,0.952381,0.789474,0.863309,0.831596,0.992473,0.976702,0.912226,0.071144,0.928856,0.087774,0.91437,0.912226,0.910884,0.85574,0.990193,0.985201,0.903224,0.912226,0.761,0.112,0.765625,0.109375,765.625,109.375,2692062,1496886,177502,100,54.545455,?
splice,2,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,305,14,0,95.611285,4.388715,0,0.927921,0.088738,0.173592,21.652943,38.365105,471.62119,87.029478,384.591712,1.478436,0.27282,1.205617,393.262178,1.232797,83.38518,0.907895,69,0.004115,1,0.995885,242,0.092105,7,0.985714,0.907895,0.945205,0.930302,0.985867,0.976212,0.956113,0.035581,0.964419,0.043887,0.956828,0.956113,0.955931,0.927933,0.991051,0.98613,0.952585,0.956113,0.817,0.109,0.796875,0.109375,796.875,109.375,2691045,1496886,177502,99.373041,53.814002,?
splice,2,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,297,22,0,93.103448,6.896552,0,0.885409,0.096336,0.195517,23.506775,43.210826,471.62119,108.340078,363.281112,1.478436,0.339624,1.138812,380.535381,1.192901,80.686659,0.842105,64,0.00823,2,0.99177,241,0.157895,12,0.969697,0.842105,0.901408,0.876958,0.99269,0.978611,0.931034,0.060369,0.939631,0.068966,0.933299,0.931034,0.930129,0.888348,0.98594,0.977516,0.923128,0.931034,0.794,0.091,0.78125,0.078125,781.25,78.125,2688502,1496886,177502,99.373041,53.187043,?
splice,2,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,299,20,0,93.730408,6.269592,0,0.896742,0.10135,0.197413,24.730159,43.629701,471.623505,99.68333,371.940174,1.478444,0.312487,1.165957,378.090059,1.185235,80.167773,0.883117,68,0.008264,2,0.991736,240,0.116883,9,0.971429,0.883117,0.92517,0.904564,0.990877,0.977201,0.937304,0.048691,0.951309,0.062696,0.938156,0.937304,0.936938,0.8983,0.98993,0.981414,0.930673,0.937304,0.796,0.102,0.78125,0.09375,781.25,93.75,2684647,1496886,177502,100,54.545455,?
splice,2,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,303,16,0,94.984326,5.015674,0,0.917984,0.093131,0.183218,22.724811,40.492468,471.623505,96.06115,375.562355,1.478444,0.301132,1.177311,389.011737,1.219473,82.483535,0.909091,70,0.020661,5,0.979339,237,0.090909,7,0.933333,0.909091,0.921053,0.896501,0.994311,0.982465,0.949843,0.035138,0.964862,0.050157,0.949745,0.949843,0.949706,0.918126,0.9891,0.984589,0.945296,0.949843,0.986,0.16,0.984375,0.171875,984.375,171.875,2697083,1496886,177502,99.059561,54.231975,?
splice,2,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0348,2871,319,296,23,0,92.789969,7.210031,0,0.880251,0.097484,0.186658,23.756983,41.194543,472.728597,90.132914,382.595683,1.481908,0.282548,1.19936,383.789936,1.203103,81.186105,0.831169,64,0.004132,1,0.995868,241,0.168831,13,0.984615,0.831169,0.901408,0.878626,0.995116,0.985674,0.9279,0.067805,0.932195,0.0721,0.932071,0.9279,0.927222,0.880407,0.994384,0.991328,0.923719,0.9279,0.775,0.111,0.765625,0.125,765.625,125,2684315,1496886,177502,100,54.858934,?
