@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

spect,1,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,241,26,18,8,0,69.230769,30.769231,0,0.009524,0.321592,0.506318,100.040186,128.342664,18.398786,43.626093,-25.227307,0.707646,1.677927,-0.970281,-3.697822,-0.142224,-20.098184,0.2,1,0.190476,4,0.809524,17,0.8,4,0.2,0.2,0.2,0.009524,0.504762,0.27317,0.692308,0.682784,0.317216,0.307692,0.692308,0.692308,0.692308,0.009524,0.504762,0.725525,0.504762,0.692308,0.026,0.002,0.03125,0,31.25,0,73640,55249,9454,84.615385,71.153846,?,?
spect,2,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,23,4,0,85.185185,14.814815,0,0.653846,0.226288,0.399304,67.146639,95.979065,20.661958,25.714986,-5.053029,0.765258,0.952407,-0.187149,6.200254,0.229639,30.008066,1,6,0.190476,4,0.809524,17,0,0,0.6,1,0.75,0.696932,0.837302,0.486243,0.851852,0.042328,0.957672,0.148148,0.911111,0.851852,0.862573,0.696932,0.837302,0.854426,0.822368,0.851852,0.027,0.002,0.015625,0,15.625,0,73793,55036,9667,85.185185,70.37037,?,?
spect,2,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,20,7,0,74.074074,25.925926,0,0.363636,0.260491,0.445942,77.295653,107.189104,20.661958,33.825182,-13.163224,0.765258,1.252785,-0.487527,1.661228,0.061527,8.040034,0.666667,4,0.238095,5,0.761905,16,0.333333,2,0.444444,0.666667,0.533333,0.377964,0.746032,0.752963,0.740741,0.312169,0.687831,0.259259,0.790123,0.740741,0.756695,0.377964,0.746032,0.848574,0.676923,0.740741,0.029,0.002,0.03125,0,31.25,0,73775,55036,9667,88.888889,66.666667,?,?
spect,2,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,22,5,0,81.481481,18.518519,0,0.587156,0.212476,0.376856,63.048065,90.583312,20.661958,20.013489,0.648469,0.765258,0.74124,0.024017,5.991882,0.221922,28.999585,1,6,0.238095,5,0.761905,16,0,0,0.545455,1,0.705882,0.644658,0.920635,0.677381,0.814815,0.05291,0.94709,0.185185,0.89899,0.814815,0.829535,0.644658,0.920635,0.911444,0.785374,0.814815,0.021,0.002,0.015625,0,15.625,0,73851,55036,9667,92.592593,70.37037,?,?
spect,2,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,22,5,0,81.481481,18.518519,0,0.494382,0.237988,0.389676,70.618374,93.664717,20.661958,18.298448,2.36351,0.765258,0.67772,0.087537,3.254461,0.120536,15.750983,0.666667,4,0.142857,3,0.857143,18,0.333333,2,0.571429,0.666667,0.615385,0.496929,0.857143,0.794935,0.814815,0.291005,0.708995,0.185185,0.826984,0.814815,0.819679,0.496929,0.857143,0.91719,0.746717,0.814815,0.021,0.001,0.015625,0,15.625,0,73819,55036,9667,96.296296,74.074074,?,?
spect,2,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,19,8,0,70.37037,29.62963,0,0.234043,0.278766,0.455815,82.718206,109.562373,20.661958,25.36234,-4.700382,0.765258,0.939346,-0.174088,0.114813,0.004252,0.555673,0.5,3,0.238095,5,0.761905,16,0.5,3,0.375,0.5,0.428571,0.238455,0.825397,0.647186,0.703704,0.441799,0.558201,0.296296,0.738304,0.703704,0.71746,0.238455,0.825397,0.882969,0.614286,0.703704,0.022,0.002,0.03125,0,31.25,0,73646,55036,9667,92.592593,74.074074,?,?
spect,2,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,25,2,0,92.592593,7.407407,0,0.787402,0.138687,0.260814,43.629261,66.997739,18.743746,7.990857,10.75289,0.694213,0.295958,0.398255,9.110231,0.337416,48.604108,1,5,0.090909,2,0.909091,20,0,0,0.714286,1,0.833333,0.805823,0.981818,0.942857,0.925926,0.016835,0.983165,0.074074,0.94709,0.925926,0.930335,0.805823,0.981818,0.986124,0.892857,0.925926,0.022,0.002,0.015625,0,15.625,0,73837,55036,9667,100,70.37037,?,?
spect,2,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,21,6,0,77.777778,22.222222,0,0.4375,0.196965,0.388506,61.962916,99.799239,18.743746,21.822655,-3.078908,0.694213,0.808246,-0.114034,4.679541,0.173316,24.965881,0.8,4,0.227273,5,0.772727,17,0.2,1,0.444444,0.8,0.571429,0.47194,0.909091,0.593333,0.777778,0.205051,0.794949,0.222222,0.851852,0.777778,0.798413,0.47194,0.909091,0.905409,0.710714,0.777778,0.021,0.002,0.015625,0,15.625,0,73816,55036,9667,92.592593,66.666667,?,?
spect,2,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,241,26,21,5,0,80.769231,19.230769,0,0.424779,0.196483,0.400587,61.121554,101.541713,18.398786,26.30031,-7.901524,0.707646,1.01155,-0.303905,5.431182,0.208892,29.519243,0.6,3,0.142857,3,0.857143,18,0.4,2,0.5,0.6,0.545455,0.427618,0.828571,0.538095,0.807692,0.350549,0.649451,0.192308,0.823077,0.807692,0.814088,0.427618,0.828571,0.875213,0.711752,0.807692,0.024,0.003,0.03125,0,31.25,0,73959,55249,9454,88.461538,61.538462,?,?
spect,2,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,241,26,17,9,0,65.384615,34.615385,0,0.193103,0.324154,0.514443,100.837415,130.402106,18.398786,34.19344,-15.794654,0.707646,1.315132,-0.607487,-5.069986,-0.194999,-27.556091,0.6,3,0.333333,7,0.666667,14,0.4,2,0.3,0.6,0.4,0.216025,0.804762,0.519634,0.653846,0.387179,0.612821,0.346154,0.764423,0.653846,0.68815,0.216025,0.804762,0.864917,0.578378,0.653846,0.031,0.001,0.03125,0,31.25,0,74105,55249,9454,84.615385,63.461538,?,?
