@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

hayes-roth,2,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,119,13,9,4,0,69.230769,30.769231,0,0.527273,0.33773,0.386757,77.854575,83.031864,20.131632,13.717764,6.413868,1.548587,1.055213,0.493374,6.485111,0.498855,32.213537,0.6,3,0.25,2,0.75,6,0.4,2,0.6,0.6,0.6,0.35,0.85,0.839286,0.692308,0.192308,0.807692,0.307692,0.692308,0.692308,0.692308,0.5,0.865385,0.854853,0.733333,0.692308,0.004,0,0,0,0,0,22135,9968,2654,100,94.871795,?,?
hayes-roth,3,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,118,14,9,5,0,64.285714,35.714286,0,0.444444,0.312427,0.364829,72.236195,78.59146,21.527705,13.38556,8.142144,1.537693,0.956111,0.581582,8.218311,0.587022,38.175511,0.8,4,0.444444,4,0.555556,5,0.2,1,0.5,0.8,0.615385,0.344265,0.911111,0.911111,0.642857,0.212302,0.787698,0.357143,0.714286,0.642857,0.648352,0.46652,0.941468,0.931859,0.671795,0.642857,0.004,0,0,0,0,0,22173,9899,2723,100,92.857143,?,?
hayes-roth,3,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,118,14,9,5,0,64.285714,35.714286,0,0.444444,0.362263,0.409946,83.758824,88.310435,21.527705,16.394954,5.13275,1.537693,1.171068,0.366625,5.247597,0.374828,24.376016,0.5,3,0.125,1,0.875,7,0.5,3,0.75,0.5,0.6,0.410792,0.770833,0.704167,0.642857,0.212302,0.787698,0.357143,0.714286,0.642857,0.648352,0.46652,0.822421,0.778316,0.671795,0.642857,0.004,0,0,0,0,0,21858,9899,2723,100,95.238095,?,?
hayes-roth,3,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,119,13,7,6,0,53.846154,46.153846,0,0.25,0.336079,0.390187,77.474117,83.768329,20.131632,14.0598,6.071832,1.548587,1.081523,0.467064,6.15443,0.473418,30.570945,0.8,4,0.5,4,0.5,4,0.2,1,0.5,0.8,0.615385,0.3,0.8625,0.839286,0.538462,0.288462,0.711538,0.461538,?,0.538462,?,?,0.894231,0.878358,?,0.538462,0.005,0.001,0.015625,0,15.625,0,22156,9968,2654,100,92.307692,?,?
hayes-roth,3,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,119,13,12,1,0,92.307692,7.692308,0,0.881818,0.235325,0.282321,54.247788,60.610725,20.131632,8.552215,11.579417,1.548587,0.657863,0.890724,11.613441,0.893342,57.687529,0.8,4,0,0,1,8,0.2,1,1,0.8,0.888889,0.843274,0.9875,0.966667,0.923077,0.048077,0.951923,0.076923,0.935897,0.923077,0.9223,0.883533,0.990385,0.974359,0.93266,0.923077,0.004,0,0,0,0,0,22461,9968,2654,100,89.74359,?,?
hayes-roth,3,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,119,13,11,2,0,84.615385,15.384615,0,0.763636,0.293642,0.336812,67.691417,72.309289,20.131632,11.266385,8.865247,1.548587,0.866645,0.681942,8.865247,0.681942,44.036403,0.6,3,0,0,1,8,0.4,2,1,0.6,0.75,0.69282,1,1,0.846154,0.096154,0.903846,0.153846,0.89011,0.846154,0.839744,0.778748,1,1,0.861111,0.846154,0.004,0,0,0,0,0,22258,9968,2654,100,94.871795,?,?
hayes-roth,3,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,119,13,9,4,0,69.230769,30.769231,0,0.527273,0.325616,0.379371,75.061961,81.446168,20.131632,13.125094,7.006538,1.548587,1.009623,0.538964,7.106932,0.546687,35.302313,0.4,2,0.125,1,0.875,7,0.6,3,0.666667,0.4,0.5,0.317543,0.875,0.835,0.692308,0.192308,0.807692,0.307692,0.70696,0.692308,0.679487,0.512423,0.855769,0.813187,0.722222,0.692308,0.004,0.001,0,0,0,0,22263,9968,2654,100,97.435897,?,?
hayes-roth,3,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,119,13,9,4,0,69.230769,30.769231,0,0.527273,0.341403,0.393602,78.701394,84.501389,20.131632,14.001168,6.130465,1.548587,1.077013,0.471574,6.271674,0.482436,31.153333,1,5,0.5,4,0.5,4,0,0,0.555556,1,0.714286,0.527046,0.875,0.844444,0.692308,0.192308,0.807692,0.307692,0.82906,0.692308,0.6337,0.573921,0.942308,0.91453,0.68254,0.692308,0.004,0,0,0,0,0,22258,9968,2654,100,100,?,?
hayes-roth,3,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,119,13,12,1,0,92.307692,7.692308,0,0.87963,0.269896,0.301193,62.21719,64.662374,20.131632,10.030818,10.100814,1.548587,0.771601,0.776986,10.100814,0.776986,50.173847,1,5,0.125,1,0.875,7,0,0,0.833333,1,0.909091,0.853913,1,1,0.923077,0.048077,0.951923,0.076923,0.935897,0.923077,0.918881,0.892697,1,1,0.90303,0.923077,0.004,0,0.015625,0,15.625,0,22301,9968,2654,100,100,?,?
hayes-roth,3,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0305,119,13,10,3,0,76.923077,23.076923,0,0.645455,0.345705,0.393209,79.693064,84.416991,20.131632,14.271094,5.860538,1.548587,1.097776,0.450811,6.176652,0.475127,30.681329,0.8,4,0.25,2,0.75,6,0.2,1,0.666667,0.8,0.727273,0.536745,0.775,0.816667,0.769231,0.144231,0.855769,0.230769,0.775641,0.769231,0.7669,0.629784,0.855769,0.836996,0.79798,0.769231,0.005,0,0,0,0,0,22343,9968,2654,100,100,?,?
